,School_ID,Finance_ID,Short_Name,Long_Name,Primary_Category,Student_Count_Total,Rating_Statement,perc_Student_Count_Low_Income,perc_Student_Count_Special_Ed,perc_Student_Count_English_Learners,perc_Student_Count_Black,perc_Student_Count_Hispanic,perc_Student_Count_White,perc_Student_Count_Asian,perc_Student_Count_Native_American,perc_Student_Count_Other_Ethnicity,perc_Student_Count_Asian_Pacific_Islander,perc_Student_Count_Multi,perc_Student_Count_Hawaiian_Pacific_Islander,perc_Student_Count_Ethnicity_Not_Available,race_majority,geometry,num_counsel_FT,num_counsel_PT,FTE Annual Salary,counselor_student_ratio
142,610313,31261,DE DIEGO,Jose De Diego Elementary Community Academy,ES,518,2,0.9227799227799228,0.14864864864864866,0.11969111969111969,0.26833976833976836,0.6563706563706564,0.04054054054054054,0.013513513513513514,0.0,0.0,0.0,0.007722007722007722,0.0,0.013513513513513514,Hispanic,POINT (-87.6857562038488 41.90529385315727),1.0,0.0,62790.0,0.0019305019305019305
143,610070,24471,MCPHERSON,James B McPherson Elementary School,ES,664,2+,0.6792168674698795,0.23795180722891565,0.29668674698795183,0.05421686746987952,0.7078313253012049,0.16415662650602408,0.04066265060240964,0.0,0.0,0.0,0.03313253012048193,0.0,0.0,Hispanic,POINT (-87.67628825215505 41.96784686694438),1.0,0.0,99215.0,0.0015060240963855422
144,610088,24611,MOZART,Wolfgang A Mozart Elementary School,ES,565,2+,0.9734513274336283,0.13982300884955753,0.45486725663716815,0.03716814159292035,0.9026548672566371,0.049557522123893805,0.007079646017699115,0.0017699115044247787,0.0,0.0,0.0017699115044247787,0.0,0.0,Hispanic,POINT (-87.72188814467631 41.92090964906956),1.0,0.0,58705.0,0.0017699115044247787
145,610109,29241,OWEN,William Bishop Owen Scholastic Academy ES,ES,281,1,0.5124555160142349,0.13523131672597866,0.014234875444839857,0.9501779359430605,0.042704626334519574,0.0,0.0,0.0,0.0,0.0,0.0035587188612099642,0.0035587188612099642,0.0,Black,POINT (-87.70574908777306 41.74284992134599),1.0,0.0,96039.0,0.0035587188612099642
146,610245,41061,DOUGLASS HS,Frederick A Douglass Academy High School,HS,61,2,0.9508196721311475,0.32786885245901637,0.01639344262295082,0.9180327868852459,0.06557377049180328,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.76766845556021 41.89036862899963),1.0,0.0,96824.0,0.01639344262295082
147,610282,26301,MCNAIR,Ronald E McNair Elementary School,ES,383,2+,0.9686684073107049,0.2402088772845953,0.0783289817232376,0.8224543080939948,0.1566579634464752,0.0026109660574412533,0.007832898172323759,0.0026109660574412533,0.0,0.0,0.007832898172323759,0.0,0.0,Black,POINT (-87.74673077914349 41.89781906909212),1.0,0.0,67057.0,0.0026109660574412533
148,609968,23551,MCAULIFFE,Sharon Christa McAuliffe Elementary School,ES,692,2,0.9378612716763006,0.12861271676300579,0.4291907514450867,0.03757225433526012,0.9263005780346821,0.028901734104046242,0.0,0.001445086705202312,0.0,0.0,0.005780346820809248,0.0,0.0,Hispanic,POINT (-87.72393113204004 41.91481634101467),1.0,0.0,59967.0,0.001445086705202312
149,609693,53071,WESTINGHOUSE HS,George Westinghouse College Prep,HS,1237,1+,0.7898140662894099,0.07033144704931285,0.02910266774454325,0.4858528698464026,0.4260307194826192,0.015359741309620048,0.0549717057396928,0.0008084074373484236,0.0,0.0,0.0064672594987873885,0.0016168148746968471,0.00889248181083266,Black,POINT (-87.70733230830211 41.88997720311543),4.0,0.0,86332.5,0.0032336297493936943
150,610254,26051,DVORAK,Dvorak Technology Academy,ES,371,2+,0.9757412398921833,0.16442048517520216,0.0026954177897574125,0.967654986522911,0.0215633423180593,0.0026954177897574125,0.0,0.0,0.0,0.0,0.005390835579514825,0.0,0.0026954177897574125,Black,POINT (-87.71574357179486 41.85888344613877),1.0,0.0,65422.0,0.0026954177897574125
151,610066,29181,MCDADE,James E McDade Elementary Classical School,ES,175,1+,0.26857142857142857,0.04,0.022857142857142857,0.92,0.005714285714285714,0.011428571428571429,0.022857142857142857,0.0,0.0,0.0,0.04,0.0,0.0,Black,POINT (-87.61921444366602 41.73454990758765),1.0,0.0,99215.0,0.005714285714285714
152,400125,66108,YCCS - ASPIRA PANTOJA,"YCCS-ASPIRA,Antonia Pantoja Alternative HS",HS,162,2+,0.9320987654320988,0.16049382716049382,0.1728395061728395,0.04938271604938271,0.9197530864197531,0.0,0.006172839506172839,0.006172839506172839,0.0,0.0,0.0,0.0,0.018518518518518517,Hispanic,POINT (-87.72713735989637 41.93818660243103),0.0,0.0,0.0,0.0
153,610180,25411,SMYTH,John M Smyth Elementary School,ES,464,2,0.9633620689655172,0.1961206896551724,0.017241379310344827,0.9439655172413793,0.040948275862068964,0.0021551724137931034,0.00646551724137931,0.0,0.0,0.0,0.004310344827586207,0.0021551724137931034,0.0,Black,POINT (-87.65344502668637 41.86535101811163),1.0,0.0,72152.0,0.0021551724137931034
154,609728,46271,ROOSEVELT HS,Theodore Roosevelt High School,HS,988,2+,0.9362348178137652,0.2074898785425101,0.3582995951417004,0.11538461538461539,0.7257085020242915,0.0597165991902834,0.07692307692307693,0.012145748987854251,0.0,0.0,0.003036437246963563,0.005060728744939271,0.0020242914979757085,Hispanic,POINT (-87.71481861559978 41.96482788378516),4.0,0.0,63601.5,0.004048582995951417
155,610099,24711,NORWOOD PARK,Norwood Park Elementary School,ES,444,1+,0.16216216216216217,0.1036036036036036,0.06756756756756757,0.0045045045045045045,0.32432432432432434,0.5833333333333334,0.04954954954954955,0.0,0.0,0.0,0.038288288288288286,0.0,0.0,White,POINT (-87.8029794402957 41.98815250593599),1.0,0.0,92417.0,0.0022522522522522522
156,610244,41051,CLARK HS,Michele Clark Academic Prep Magnet High School,HS,523,2,0.9636711281070746,0.18546845124282982,0.021032504780114723,0.9674952198852772,0.030592734225621414,0.0,0.0,0.0019120458891013384,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.75332487134204 41.87288500496833),1.0,0.0,68702.0,0.0019120458891013384
157,610325,41091,AVONDALE-LOGANDALE,Avondale-Logandale Elementary School,ES,637,2+,0.9309262166405023,0.12401883830455258,0.3751962323390895,0.054945054945054944,0.9120879120879121,0.015698587127158554,0.004709576138147566,0.0031397174254317113,0.0,0.0,0.004709576138147566,0.004709576138147566,0.0,Hispanic,POINT (-87.7080408764978 41.93397019544521),1.0,0.0,99246.0,0.0015698587127158557
158,609904,23101,ELLINGTON,Edward K Ellington Elementary School,ES,507,1,0.9526627218934911,0.17159763313609466,0.01775147928994083,0.9566074950690335,0.03550295857988166,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0019723865877712033,Black,POINT (-87.76658937771538 41.88552957975924),1.0,0.0,88580.0,0.0019723865877712033
159,609735,53121,TILDEN HS,Edward Tilden Career Community Academy HS,HS,198,2,0.9494949494949495,0.3181818181818182,0.1717171717171717,0.42424242424242425,0.4292929292929293,0.1111111111111111,0.03535353535353535,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,POINT (-87.64296648354815 41.80751007096626),1.0,0.0,86194.0,0.005050505050505051
160,400027,66074,CICS - IRVING PARK,CICS - Irving Park,ES,534,1+,0.6198501872659176,0.14606741573033707,0.27715355805243447,0.033707865168539325,0.7322097378277154,0.14794007490636704,0.052434456928838954,0.003745318352059925,0.0,0.0,0.020599250936329586,0.009363295880149813,0.0,Hispanic,POINT (-87.71049242850188 41.95089127467508),0.0,0.0,0.0,0.0
161,610177,29281,SKINNER,Mark Skinner Elementary School,ES,1235,1+,0.17246963562753037,0.05748987854251012,0.034817813765182185,0.25263157894736843,0.10850202429149798,0.2591093117408907,0.2688259109311741,0.025910931174089068,0.0,0.0,0.03724696356275304,0.004858299595141701,0.04291497975708502,Asian,POINT (-87.65941897616551 41.87910254217685),1.0,0.0,64413.0,0.0008097165991902834
162,610396,26791,TARKINGTON,Tarkington School of Excellence ES,ES,960,1,0.928125,0.13333333333333333,0.3229166666666667,0.20833333333333334,0.78125,0.005208333333333333,0.0020833333333333333,0.003125,0.0,0.0,0.0,0.0,0.0,Hispanic,POINT (-87.70644464862602 41.7644070751603),1.0,0.0,62790.0,0.0010416666666666667
163,400147,63141,CAMELOT - EXCEL HS,Camelot - Chicago Excel Academy,HS,183,2+,0.9453551912568307,0.19672131147540983,0.0,0.9890710382513661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01092896174863388,Black,POINT (-87.6537265378718 41.69196931367227),0.0,0.0,0.0,0.0
164,609894,23011,DRAKE,John B Drake Elementary School,ES,288,2,0.9652777777777778,0.1875,0.020833333333333332,0.9479166666666666,0.03819444444444445,0.003472222222222222,0.006944444444444444,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.6285534465876 41.84404331209266),1.0,0.0,92619.0,0.003472222222222222
165,610386,67021,PEACE AND EDUCATION HS,Peace & Education Coalition HS,HS,92,1+,0.9347826086956522,0.2717391304347826,0.2608695652173913,0.18478260869565216,0.8043478260869565,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,POINT (-87.66737776499681 41.80351471547385),2.0,0.0,85340.5,0.021739130434782608
166,609783,30011,JEFFERSON HS,Nancy B Jefferson Alternative HS,HS,175,,0.8514285714285714,0.42857142857142855,0.06857142857142857,0.7828571428571428,0.2,0.017142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.68041755457105 41.86783228462949),1.0,0.0,112838.0,0.005714285714285714
167,609864,22801,COOK,John W Cook Elementary School,ES,335,2,0.9671641791044776,0.16417910447761194,0.0029850746268656717,0.9791044776119403,0.01791044776119403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029850746268656717,Black,POINT (-87.65977458980146 41.74523702141981),1.0,0.0,88132.0,0.0029850746268656717
168,609730,47061,SENN HS,Nicholas Senn High School,HS,1545,1,0.7669902912621359,0.11974110032362459,0.18705501618122977,0.2401294498381877,0.42006472491909386,0.13009708737864079,0.1715210355987055,0.006472491909385114,0.0,0.001941747572815534,0.018122977346278317,0.003883495145631068,0.007766990291262136,Hispanic,POINT (-87.66713618982065 41.98902853847887),6.0,0.0,88770.5,0.003883495145631068
169,609960,23491,HALE,Nathan Hale Elementary School,ES,878,2+,0.6560364464692483,0.13439635535307518,0.16400911161731208,0.02164009111617312,0.7539863325740319,0.20842824601366744,0.011389521640091117,0.0,0.0,0.0,0.002277904328018223,0.002277904328018223,0.0,Hispanic,POINT (-87.7765787090829 41.78019173126069),1.0,0.0,94169.0,0.0011389521640091116
170,610029,0,LOZANO,Rodolfo Lozano Bilingual & International Ctr ES,ES,220,1+,0.7772727272727272,0.34545454545454546,0.38636363636363635,0.17727272727272728,0.6727272727272727,0.08181818181818182,0.031818181818181815,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,Hispanic,POINT (-87.66509327199046 41.90888612755934),0.0,0.0,0.0,0.0
171,610027,24081,KIPLING,Rudyard Kipling Elementary School,ES,274,1,0.8613138686131386,0.12043795620437957,0.0,0.9817518248175182,0.010948905109489052,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,Black,POINT (-87.63952072119606 41.72362690530607),1.0,0.0,97301.0,0.0036496350364963502
172,400082,66393,ACERO - FUENTES,Acero Charter Schools - Carlos Fuentes,ES,485,1,0.8989690721649485,0.1360824742268041,0.4515463917525773,0.010309278350515464,0.9711340206185567,0.008247422680412371,0.004123711340206186,0.004123711340206186,0.0,0.0,0.002061855670103093,0.0,0.0,Hispanic,POINT (-87.69959365144675 41.9374757751084),0.0,0.0,0.0,0.0
173,400107,66563,LEARN - SOUTH CHICAGO,L.E.A.R.N. - South Chicago Campus,ES,422,2+,0.943127962085308,0.0924170616113744,0.0971563981042654,0.8696682464454977,0.12796208530805686,0.002369668246445498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.54557989281986 41.73333313284307),0.0,0.0,0.0,0.0
174,610295,31251,HIGGINS,Thomas J Higgins Elementary Community Academy,ES,248,2+,0.9475806451612904,0.1774193548387097,0.008064516129032258,0.9717741935483871,0.024193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004032258064516129,Black,POINT (-87.64699403794559 41.6810313695292),0.0,2.0,48006.0,0.004032258064516129
175,610123,24911,PENN,William Penn Elementary School,ES,266,1,0.9736842105263158,0.22180451127819548,0.06390977443609022,0.868421052631579,0.12406015037593984,0.0,0.0,0.0037593984962406013,0.0,0.0,0.0,0.0037593984962406013,0.0,Black,POINT (-87.7223855479275 41.85837241920013),1.0,0.0,59897.0,0.0037593984962406013
176,610094,24661,NETTELHORST,Louis Nettelhorst Elementary School,ES,774,1+,0.20801033591731266,0.09948320413436693,0.11627906976744186,0.11369509043927649,0.1421188630490956,0.5478036175710594,0.09560723514211886,0.003875968992248062,0.0,0.0,0.06847545219638243,0.007751937984496124,0.020671834625323,White,POINT (-87.64456122231692 41.94163655405973),1.0,0.0,66322.0,0.0012919896640826874
177,609740,51071,WELLS HS,Wells Community Academy High School,HS,367,2,0.9128065395095368,0.2724795640326976,0.12534059945504086,0.4877384196185286,0.44959128065395093,0.04632152588555858,0.005449591280653951,0.0,0.0,0.0,0.010899182561307902,0.0,0.0,Black,POINT (-87.66748286896365 41.89899470698043),2.0,0.0,85444.0,0.005449591280653951
178,610172,25341,SHERMAN,William T Sherman Elementary School,ES,243,1,0.9835390946502057,0.13991769547325103,0.03292181069958848,0.8765432098765432,0.11522633744855967,0.00823045267489712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.65022144566161 41.79976620533543),1.0,0.0,68891.0,0.00411522633744856
179,610101,24731,OGDEN ES,William B Ogden Elementary School,ES,1112,1,0.4055755395683453,0.09532374100719425,0.11151079136690648,0.3839928057553957,0.15377697841726617,0.2904676258992806,0.10701438848920863,0.006294964028776978,0.0,0.0,0.05485611510791367,0.0,0.0035971223021582736,Black,POINT (-87.62929656939367 41.89997648907867),5.0,0.0,60590.0,0.0044964028776978415
180,610564,26921,DISNEY II HS,Disney II Magnet High School,HS,766,1,0.5496083550913838,0.1122715404699739,0.04177545691906005,0.20234986945169714,0.5182767624020888,0.21148825065274152,0.033942558746736295,0.0026109660574412533,0.0,0.0,0.031331592689295036,0.0,0.0,Hispanic,POINT (-87.72136351133383 41.95248766939361),2.0,0.0,69319.5,0.0026109660574412533
181,609857,22741,CLEVELAND,Grover Cleveland Elementary School,ES,533,1,0.8123827392120075,0.28893058161350843,0.4052532833020638,0.04127579737335835,0.7654784240150094,0.11069418386491557,0.054409005628517824,0.009380863039399626,0.0,0.0,0.016885553470919325,0.001876172607879925,0.0,Hispanic,POINT (-87.70644252546367 41.95204212082533),1.0,0.0,88666.0,0.001876172607879925
182,609695,46031,AMUNDSEN HS,Roald Amundsen High School,HS,1370,1+,0.6905109489051094,0.1554744525547445,0.08905109489051095,0.10145985401459855,0.5532846715328467,0.2145985401459854,0.09562043795620438,0.0051094890510948905,0.0,0.0,0.026277372262773723,0.0036496350364963502,0.0,Hispanic,POINT (-87.67948421494859 41.97506725585589),5.0,0.0,63764.0,0.0036496350364963502
183,609678,47021,JONES HS,William Jones College Preparatory High School,HS,1958,1+,0.3503575076608784,0.05107252298263534,0.010725229826353423,0.11593462717058223,0.2808988764044944,0.37027579162410623,0.1404494382022472,0.0010214504596527069,0.0,0.0010214504596527069,0.03626149131767109,0.008171603677221655,0.045965270684371805,White,POINT (-87.62767532291659 41.87306592282553),7.0,0.0,64413.0,0.003575076608784474
184,610281,26291,POWELL,Adam Clayton Powell Paideia Community Academy ES,ES,515,2+,0.8990291262135922,0.10679611650485436,0.05825242718446602,0.974757281553398,0.017475728155339806,0.0,0.001941747572815534,0.0,0.0,0.0,0.005825242718446602,0.0,0.0,Black,POINT (-87.55678924878404 41.76033179959435),1.0,0.0,94169.0,0.001941747572815534
185,609994,23801,HIBBARD,William G Hibbard Elementary School,ES,929,1+,0.8923573735199138,0.09472551130247578,0.566200215285253,0.04628632938643703,0.8008611410118407,0.06996770721205597,0.06781485468245425,0.00968783638320775,0.0,0.0,0.005382131324004306,0.0,0.0,Hispanic,POINT (-87.71036161379189 41.97033523440857),1.0,0.0,64115.0,0.001076426264800861
186,610518,46621,AUSTIN CCA HS,Austin College and Career Academy High School,HS,245,2,0.9346938775510204,0.3142857142857143,0.004081632653061225,0.9591836734693877,0.02857142857142857,0.00816326530612245,0.0,0.0,0.0,0.0,0.004081632653061225,0.0,0.0,Black,POINT (-87.76191637273237 41.88599328647998),1.0,0.0,93403.0,0.004081632653061225
187,610142,25071,RAY,William H Ray Elementary School,ES,696,1,0.3994252873563218,0.13936781609195403,0.08045977011494253,0.6235632183908046,0.09051724137931035,0.16235632183908047,0.06321839080459771,0.0028735632183908046,0.0,0.0,0.05459770114942529,0.0028735632183908046,0.0,Black,POINT (-87.59475207202254 41.79234788018115),1.0,0.0,61590.0,0.0014367816091954023
188,400176,63144,CAMELOT - EXCEL SOUTHWEST HS,Camelot Excel - Southwest HS,HS,94,2+,0.925531914893617,0.2765957446808511,0.07446808510638298,0.7446808510638298,0.24468085106382978,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.69073009115593 41.76592891992978),0.0,0.0,0.0,0.0
189,610022,24021,KILMER,Joyce Kilmer Elementary School,ES,800,1,0.85125,0.2275,0.55,0.255,0.48375,0.11625,0.10375,0.0075,0.0,0.0,0.0275,0.0025,0.00375,Hispanic,POINT (-87.66822246664459 42.00364046247936),1.0,0.0,93764.0,0.00125
190,610081,29201,SHERIDAN,Mark Sheridan Math & Science Academy,ES,549,1+,0.4663023679417122,0.07285974499089254,0.10200364298724955,0.18214936247723132,0.21311475409836064,0.12932604735883424,0.4353369763205829,0.0,0.0,0.0,0.03642987249544627,0.0036429872495446266,0.0,Asian,POINT (-87.64133980576402 41.84440015810834),1.0,0.0,66247.0,0.0018214936247723133
191,610246,29321,BEASLEY,Edward Beasley Elementary Magnet Academic Center,ES,1098,1,0.8324225865209471,0.08196721311475409,0.0009107468123861566,0.9772313296903461,0.01366120218579235,0.0018214936247723133,0.0,0.004553734061930784,0.0,0.0,0.0018214936247723133,0.0009107468123861566,0.0,Black,POINT (-87.62569157851119 41.79846495927514),2.0,0.0,79242.5,0.0018214936247723133
192,610146,25121,REVERE,Paul Revere Elementary School,ES,245,2,0.963265306122449,0.11428571428571428,0.0,0.9795918367346939,0.00816326530612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012244897959183673,Black,POINT (-87.60017682328274 41.76419586431344),1.0,0.0,97926.0,0.004081632653061225
193,610052,24331,MANN,Horace Mann Elementary School,ES,349,1,0.9255014326647565,0.09455587392550144,0.017191977077363897,0.9627507163323782,0.02005730659025788,0.014326647564469915,0.0,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,Black,POINT (-87.57481563733104 41.74827412688152),1.0,0.0,99272.0,0.0028653295128939827
194,609996,23821,HOLDEN,Charles N Holden Elementary School,ES,455,1+,0.865934065934066,0.1054945054945055,0.27472527472527475,0.1010989010989011,0.5604395604395604,0.14285714285714285,0.18461538461538463,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,Hispanic,POINT (-87.65379166831435 41.83802738703169),1.0,0.0,90001.0,0.002197802197802198
195,609720,46221,LANE TECH HS,Albert G Lane Technical High School,HS,4477,1+,0.4049586776859504,0.04712977440250168,0.008264462809917356,0.07482689300871119,0.3857493857493858,0.3940138485593031,0.10341746705383069,0.004243913334822426,0.0,0.0,0.028143846325664506,0.006700915791824883,0.002903730176457449,White,POINT (-87.69101262674111 41.94664457419042),11.0,0.0,76144.0,0.002457002457002457
196,609716,46191,KELVYN PARK HS,Kelvyn Park High School,HS,419,2,0.964200477326969,0.24105011933174225,0.3269689737470167,0.07159904534606205,0.8949880668257757,0.01909307875894988,0.002386634844868735,0.00477326968973747,0.0,0.0,0.00477326968973747,0.002386634844868735,0.0,Hispanic,POINT (-87.73599882158966 41.92791840231072),1.0,0.0,61590.0,0.002386634844868735
197,609909,23141,EVERETT,Edward Everett Elementary School,ES,147,1,0.9455782312925171,0.29931972789115646,0.5510204081632653,0.047619047619047616,0.8639455782312925,0.034013605442176874,0.027210884353741496,0.0,0.0,0.0,0.027210884353741496,0.0,0.0,Hispanic,POINT (-87.68131030372447 41.83155516065107),1.0,0.0,65514.0,0.006802721088435374
198,610342,29371,SABIN,Albert R Sabin Elementary Magnet School,ES,478,2,0.8493723849372385,0.11297071129707113,0.17573221757322174,0.18410041841004185,0.7761506276150628,0.02092050209205021,0.0020920502092050207,0.0041841004184100415,0.0,0.0,0.012552301255230125,0.0,0.0,Hispanic,POINT (-87.68304994191865 41.90681580907238),1.0,0.0,99246.0,0.0020920502092050207
199,610141,25061,RAVENSWOOD,Ravenswood Elementary School,ES,570,1+,0.3456140350877193,0.11403508771929824,0.12456140350877193,0.1,0.33157894736842103,0.43333333333333335,0.03684210526315789,0.0,0.0,0.0,0.09649122807017543,0.0017543859649122807,0.0,White,POINT (-87.67092241919761 41.96074569176259),1.0,0.0,90828.0,0.0017543859649122807
200,400134,66618,YCCS - ADDAMS,YCCS-Jane Addams Alternative HS,HS,124,1+,0.9596774193548387,0.20161290322580644,0.07258064516129033,0.18548387096774194,0.7580645161290323,0.056451612903225805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,POINT (-87.64488797548169 41.85720785596084),0.0,0.0,0.0,0.0
201,609830,22491,BRUNSON,Milton Brunson Math & Science Specialty ES,ES,446,2,0.905829596412556,0.15246636771300448,0.053811659192825115,0.8946188340807175,0.09641255605381166,0.002242152466367713,0.0,0.0,0.0,0.0,0.0,0.002242152466367713,0.004484304932735426,Black,POINT (-87.76560565853956 41.89766257161412),1.0,0.0,72559.0,0.002242152466367713
202,609975,31111,HAY,John Hay Elementary Community Academy,ES,299,2,0.979933110367893,0.13043478260869565,0.033444816053511704,0.8561872909698997,0.12374581939799331,0.006688963210702341,0.006688963210702341,0.0,0.0,0.0,0.006688963210702341,0.0,0.0,Black,POINT (-87.75581325276387 41.89917135484533),1.0,0.0,93524.0,0.0033444816053511705
203,400141,66625,YCCS - TRUMAN,YCCS-Truman Middle College HS,HS,161,1,0.7515527950310559,0.12422360248447205,0.30434782608695654,0.36645962732919257,0.391304347826087,0.10559006211180125,0.10559006211180125,0.012422360248447204,0.0,0.0,0.018633540372670808,0.0,0.0,Hispanic,POINT (-87.65923928943083 41.9652948162714),0.0,0.0,0.0,0.0
204,609988,23731,HENRY,Patrick Henry Elementary School,ES,570,1,0.9105263157894737,0.1736842105263158,0.4964912280701754,0.03684210526315789,0.8210526315789474,0.06491228070175438,0.031578947368421054,0.028070175438596492,0.0,0.0,0.005263157894736842,0.0035087719298245615,0.008771929824561403,Hispanic,POINT (-87.71563237170022 41.95898879701257),1.0,0.0,96824.0,0.0017543859649122807
205,610355,30141,COURTENAY,Mary E Courtenay Elementary Language Arts Center,ES,361,2+,0.8033240997229917,0.33518005540166207,0.21606648199445982,0.48753462603878117,0.3656509695290859,0.07756232686980609,0.04155124653739612,0.00554016620498615,0.0,0.0,0.0221606648199446,0.0,0.0,Black,POINT (-87.66385296311167 41.96230777171522),1.0,0.0,62789.0,0.002770083102493075
206,610570,65014,OMBUDSMAN - SOUTH HS,Ombudsman Chicago - South,HS,509,2,0.9528487229862476,0.1807465618860511,0.07858546168958742,0.5225933202357563,0.449901768172888,0.021611001964636542,0.0,0.0019646365422396855,0.0,0.0,0.0019646365422396855,0.0,0.0019646365422396855,Black,POINT (-87.68363453082763 41.78302658059831),0.0,0.0,0.0,0.0
207,610383,55171,SOCIAL JUSTICE HS,Greater Lawndale High School For Social Justice,HS,319,2+,0.9623824451410659,0.14733542319749215,0.28213166144200624,0.12852664576802508,0.8620689655172413,0.006269592476489028,0.0,0.003134796238244514,0.0,0.0,0.0,0.0,0.0,Hispanic,POINT (-87.73529946932085 41.83350727440447),1.0,0.0,91931.0,0.003134796238244514
208,400034,66241,CICS - NORTHTOWN HS,CICS - Northtown,HS,893,1,0.793952967525196,0.23964165733482642,0.1769316909294513,0.055991041433370664,0.5722284434490481,0.18477043673012317,0.16573348264277715,0.004479283314669653,0.0,0.0,0.013437849944008958,0.0022396416573348264,0.0011198208286674132,Hispanic,POINT (-87.72650426434443 41.99024501132617),0.0,0.0,0.0,0.0
209,610041,24231,LOCKE J,Josephine C Locke Elementary School,ES,1257,1,0.862370723945903,0.16706443914081145,0.3731105807478122,0.03420843277645187,0.822593476531424,0.11376292760540971,0.016706443914081145,0.0007955449482895784,0.0,0.0,0.00477326968973747,0.007159904534606206,0.0,Hispanic,POINT (-87.79560407108775 41.93176235386544),1.0,0.0,63635.0,0.0007955449482895784
210,400077,66112,U OF C - WOODLAWN HS,University of Chicago - Woodlawn,HS,620,2+,0.7903225806451613,0.13548387096774195,0.008064516129032258,0.9564516129032258,0.014516129032258065,0.0016129032258064516,0.0,0.0016129032258064516,0.0,0.0,0.0016129032258064516,0.0,0.024193548387096774,Black,POINT (-87.59737971847764 41.78041190433886),0.0,0.0,0.0,0.0
211,400128,66612,YCCS - CCA ACADEMY,YCCS-CCA Academy HS,HS,96,1,0.9791666666666666,0.25,0.0,0.9583333333333334,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.0,Black,POINT (-87.72366217143608 41.86494335189345),0.0,0.0,0.0,0.0
212,610039,24201,VON LINNE,Carl von Linne Elementary School,ES,662,1,0.6978851963746223,0.1419939577039275,0.30362537764350456,0.03323262839879154,0.7885196374622356,0.12235649546827794,0.021148036253776436,0.0075528700906344415,0.0,0.0,0.019637462235649546,0.0075528700906344415,0.0,Hispanic,POINT (-87.70263467430392 41.94000927950655),1.0,0.0,90891.0,0.0015105740181268882
213,609898,23041,EBERHART,John F Eberhart Elementary School,ES,1241,2+,0.9476228847703465,0.11764705882352941,0.38114423851732476,0.033037872683319904,0.9468170829975826,0.014504431909750202,0.0,0.0032232070910556,0.0,0.0,0.0024174053182917004,0.0,0.0,Hispanic,POINT (-87.70795263348174 41.77442045159435),1.0,0.0,94990.0,0.0008058017727639
214,609985,23711,HEFFERAN,Helen M Hefferan Elementary School,ES,299,2,0.9698996655518395,0.12040133779264214,0.0,0.9632107023411371,0.033444816053511704,0.0033444816053511705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.73580189345245 41.87866464687076),1.0,0.0,64413.0,0.0033444816053511705
215,609900,23061,CURTIS,George W Curtis Elementary School,ES,443,2,0.9841986455981941,0.10609480812641084,0.009029345372460496,0.9616252821670429,0.029345372460496615,0.002257336343115124,0.0,0.002257336343115124,0.0,0.0,0.004514672686230248,0.0,0.0,Black,POINT (-87.6216526075813 41.68541839968939),1.0,0.0,66714.0,0.002257336343115124
216,400143,66627,YCCS - WEST TOWN,YCCS-West Town Acad Alternative HS,HS,117,1,0.9316239316239316,0.20512820512820512,0.06837606837606838,0.6068376068376068,0.3418803418803419,0.0,0.0,0.017094017094017096,0.0,0.0,0.0,0.0,0.03418803418803419,Black,POINT (-87.70205280026559 41.89080312095962),0.0,0.0,0.0,0.0
217,610159,25241,SCAMMON,Jonathan Y Scammon Elementary School,ES,718,1+,0.9554317548746518,0.116991643454039,0.4233983286908078,0.016713091922005572,0.8885793871866295,0.07103064066852367,0.011142061281337047,0.004178272980501393,0.0,0.0,0.008356545961002786,0.0,0.0,Hispanic,POINT (-87.73217877768654 41.94167760315429),1.0,0.0,92141.0,0.001392757660167131
